PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
293,0,2,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,24.22,0,1,347088,11.8871,,S
294,0,3,"Johnson, Mr. Alfred",male,19.71,0,0,LINE,8.9938,,S
295,0,2,"Hewlett, Mrs. (Mary D Kingcome) ",male,25.22,0,0,STON/O2. 3101279,15.3617,,S
296,1,2,"Nasser, Mrs. Nicholas (Adele Achem)",female,18.56,0,0,248727,9.3912,,S
297,0,3,"Coleff, Mr. Satio",male,17.54,0,0,7267,4.5051,,S
298,0,3,"Jussila, Miss. Katriina",male,15.57,0,0,347088,8.4889,,S
299,0,3,"Abbott, Mr. Rossmore Edward",male,19.99,0,0,349909,24.3167,,S
300,1,2,"Hewlett, Mrs. (Mary D Kingcome) ",male,22.14,0,0,S.O.C. 14879,11.9471,,S
301,1,1,"Mellinger, Miss. Madeleine Violet",male,17.83,0,0,29106,6.634,,S
302,0,1,"Klaber, Mr. Herman",male,29.94,0,0,1601,25.978,,S
303,0,3,"Klasen, Mr. Klas Albin",male,29.26,1,1,382652,9.8261,,S
304,0,2,"Hoyt, Mr. William Fisher",male,29.61,0,0,113798,9.1071,,S
305,0,2,"Mellors, Mr. William John",male,21.8,0,0,S.O./P.P. 3,10.0088,,S
306,0,3,"Hassan, Mr. Houssein G N",male,30.04,0,0,1601,3.3374,,S
307,0,3,"Hassan, Mr. Houssein G N",male,20.17,0,0,4133,10.8613,,S
308,0,2,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,31.34,0,2,347088,27.3549,,S
309,1,1,"Taussig, Mr. Emil",male,37.73,0,0,PC 17757,64.5553,,S
310,0,2,"Hendekovic, Mr. Ignjac",male,23.05,0,0,349243,6.0091,,S
311,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",male,28.89,0,0,2661,10.6793,,S
312,0,2,"Matthews, Mr. William John",male,20.06,0,0,250647,8.908,,S
313,0,3,"Sharp, Mr. Percival James R",male,19.27,0,0,345764,9.3055,,S
314,0,3,"Patchett, Mr. George",male,19.33,0,0,54636,11.6936,,S
315,0,2,"Reeves, Mr. David",male,53.69,0,0,1601,17.2327,,S
316,0,3,"Klasen, Mr. Klas Albin",male,1.58,0,2,382652,32.5639,,S
317,1,1,"Nasser, Mrs. Nicholas (Adele Achem)",female,47.5,0,0,C.A. 31921,27.6886,,S
318,0,3,"Ling, Mr. Lee",male,28.05,0,0,1601,8.7743,,S
319,0,2,"Jussila, Miss. Katriina",male,19.65,0,0,349909,9.3448,,S
320,0,3,"Hendekovic, Mr. Ignjac",male,22.67,0,0,349243,6.3791,,S
321,0,3,"Hendekovic, Mr. Ignjac",male,21.6,0,0,349243,10.4279,,S
322,0,3,"Connaghton, Mr. Michael",male,28.71,0,0,LINE,8.3213,,S
323,0,3,"Dahlberg, Miss. Gerda Ulrika",male,29.07,0,0,358585,10.7132,,S
324,0,2,"Caram, Mrs. Joseph (Maria Elias)",male,20.3,0,0,4133,7.5473,,S
325,0,2,"Reeves, Mr. David",male,28.49,0,0,1601,9.8357,,S
326,0,3,"Ahlin, Mrs. Johan (Johanna Persdotter Larsson)",male,18.05,0,0,4133,10.0927,,S
327,0,2,"Moubarek, Master. Gerios",female,30.45,0,0,2678,8.5559,,S
328,0,1,"Lindqvist, Mr. Eino William",male,21.45,0,0,349237,18.6162,,S
329,0,3,"Odahl, Mr. Nils Martin",male,19.67,0,0,7267,8.2403,,S
330,0,3,"Cribb, Mr. John Hatfield",male,29.05,0,0,1601,29.0966,,S
331,0,2,"McKane, Mr. Peter David",male,44.81,0,0,S.O.C. 14879,19.9025,,S
332,0,3,"Gilnagh, Miss. Katherine ""Katie""",male,29.24,0,0,CA. 2343,13.4318,,S
333,1,3,"Caram, Mrs. Joseph (Maria Elias)",female,29.95,0,0,4133,11.6972,,S
334,0,3,"Moen, Mr. Sigurd Hansen",male,18.91,0,0,1601,6.6846,,S
335,0,3,"Gavey, Mr. Lawrence",male,29.02,0,0,367230,13.748,,S
336,0,3,"Hampe, Mr. Leon",male,17.92,0,0,345769,10.4853,,S
337,1,1,"Flynn, Mr. John Irwin (""Irving"")",male,43.25,0,0,PC 17757,45.2837,,S
338,0,3,"Yousseff, Mr. Gerious",male,29.19,0,0,54636,10.216,,S
339,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",male,23.9,0,0,S.O.C. 14879,9.6584,,S
340,0,1,"Brown, Mr. Thomas William Solomon",male,20.29,0,0,29750,20.5311,,S
341,0,2,"Milling, Mr. Jacob Christian",male,23.16,0,0,S.O.C. 14879,12.1951,,S
342,0,2,"Mellors, Mr. William John",male,19.86,0,0,349237,10.7643,,S
343,1,1,"Frolicher, Miss. Hedwig Margaritha",male,37.1,0,0,113781,75.989,,S
344,0,3,"Lefebre, Miss. Mathilde",male,25.55,0,0,4133,25.8414,,S
345,0,3,"Moran, Mr. Daniel J",male,30.62,0,0,1601,10.9383,,S
346,1,1,"Meyer, Mr. Edgar Joseph",male,36.07,0,0,PC 17757,52.9828,,S
347,0,3,"Nysveen, Mr. Johan Hansen",male,28.23,0,0,LINE,8.3859,,S
348,1,2,"LeRoy, Miss. Bertha",female,29.31,0,0,17421,28.3014,,S
349,0,1,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",male,29.81,0,0,1601,36.1947,,S
350,0,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,39.38,0,0,239865,22.4424,,S
351,0,3,"Collyer, Mr. Harvey",male,22.29,0,1,3101295,25.3218,,S
352,0,2,"Mellors, Mr. William John",male,16.77,0,0,W./C. 6608,11.4414,,S
353,0,3,"Johnson, Mr. Malkolm Joackim",male,28.94,0,0,358585,8.7488,,S
354,0,2,"Brown, Mr. Thomas William Solomon",male,42.65,0,0,C.A. 31921,21.5806,,S
355,0,2,"Fynney, Mr. Joseph J",male,38.45,0,0,1601,22.7449,,S
356,0,3,"Lovell, Mr. John Hall (""Henry"")",male,17.24,0,0,STON/O 2. 3101275,9.2866,,S
357,0,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,14.37,0,0,239865,10.4949,,S
358,0,3,"Lester, Mr. James",male,20.16,0,0,1601,7.4931,,S
359,0,2,"O'Brien, Mr. Thomas",male,,0,0,1601,8.0773,,S
360,0,3,"Moen, Mr. Sigurd Hansen",male,18.46,0,0,1601,10.0418,,S
361,0,2,"McEvoy, Mr. Michael",male,18.98,0,0,54636,11.6964,,S
362,0,2,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",male,18.52,1,1,CA 2144,36.5493,,S
363,1,3,"Hoyt, Mr. William Fisher",male,,0,0,370365,11.4046,,S
364,1,2,"Garside, Miss. Ethel",male,19.49,0,0,2666,10.1949,,S
365,0,3,"Coleff, Mr. Peju",male,30.26,0,0,LINE,10.7902,,S
366,1,1,"Baumann, Mr. John D",female,22.8,0,0,17421,17.4105,,S
367,0,3,"Connaghton, Mr. Michael",male,29.46,0,0,LINE,11.2392,,S
368,0,2,"Ling, Mr. Lee",male,28.83,0,0,1601,6.4144,,S
369,0,2,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",male,30.44,0,0,S.O.C. 14879,6.6617,,S
370,0,3,"Eklund, Mr. Hans Linus",male,16.42,0,0,347074,12.532,,S
371,0,2,"Goodwin, Master. Harold Victor",male,21.92,1,0,CA. 2343,15.9806,,S
372,1,2,"Caldwell, Master. Alden Gates",female,2.93,1,1,347088,31.4345,,S
373,1,1,"Mallet, Mr. Albert",female,21.25,0,0,S.C./PARIS 2079,32.1142,,S
374,0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",male,48.47,0,0,28403,9.3132,,S
375,0,1,"Butt, Major. Archibald Willingham",male,45.97,0,0,113806,26.7316,,S
376,0,2,"Turja, Miss. Anna Sofia",male,19.81,0,0,4133,10.9509,,S
377,0,2,"Cameron, Miss. Clear Annie",male,44.52,0,0,1601,25.2432,,S
378,0,2,"Fynney, Mr. Joseph J",male,29.5,0,0,1601,20.7853,,S
379,0,3,"Johnson, Mr. Alfred",male,25.04,0,0,LINE,4.3493,,S
380,1,2,"Mallet, Mr. Albert",female,19.92,0,0,248727,24.6385,,S
381,0,2,"Sage, Miss. Stella Anna",female,21.02,1,2,CA. 2343,24.7151,,S
382,0,3,"Skoog, Mr. Wilhelm",male,22.02,1,0,347088,20.7945,,S
383,0,2,"Cameron, Miss. Clear Annie",male,41.84,0,0,S.O.C. 14879,26.1063,,S
384,0,2,"Nye, Mrs. (Elizabeth Ramell)",male,19.16,0,0,S.O.C. 14879,9.2708,,S
385,1,2,"Mallet, Mr. Albert",female,29.46,0,0,2666,11.5502,,S
386,0,2,"Braund, Mr. Owen Harris",male,24.75,0,0,1601,9.1623,,S
387,0,3,"Banfield, Mr. Frederick James",male,18.12,0,0,7534,10.5889,,S
388,0,2,"Matthews, Mr. William John",male,17.24,0,0,250647,11.2385,,S
389,0,2,"Johnson, Mr. Alfred",male,31.22,0,0,LINE,4.5841,,S
390,0,2,"Renouf, Mr. Peter Henry",male,36.1,0,0,239865,21.1348,,S
391,1,1,"Walker, Mr. William Anderson",male,50.27,0,0,13502,29.9973,,S
392,0,2,"O'Dwyer, Miss. Ellen ""Nellie""",male,,0,0,358585,10.4178,,S
393,1,2,"Richards, Mrs. Sidney (Emily Hocking)",male,19.28,0,0,S.O.C. 14879,13.5645,,S
394,0,3,"Elsbury, Mr. William James",male,28.72,0,0,LINE,11.085,,S
395,1,1,"Baumann, Mr. John D",female,34.54,0,0,S.O.C. 14879,17.1271,,S
396,0,3,"Sage, Mr. Frederick",male,29.59,0,0,CA. 2343,28.931,,S
397,0,3,"Hassan, Mr. Houssein G N",male,18.29,0,0,1601,8.9333,,S
398,0,1,"Hoyt, Mr. William Fisher",male,24.96,0,0,113798,4.2122,,S
399,0,3,"Yasbeck, Mr. Antoni",male,21.33,0,0,2627,7.806,,S
400,0,3,"Lester, Mr. James",male,19.04,0,0,1601,8.9035,,S
401,0,2,"Uruchurtu, Don. Manuel E",male,30.38,0,0,S.O.C. 14879,8.343,,S
402,0,2,"Fynney, Mr. Joseph J",male,26.83,0,0,1601,21.7591,,S
403,0,3,"Bowen, Mr. David John ""Dai""",male,20.68,0,0,54636,13.5114,,S
404,0,1,"Ball, Mrs. (Ada E Hall)",male,23.85,0,0,S.O.C. 14879,12.5129,,S
405,0,3,"Hendekovic, Mr. Ignjac",male,23.82,0,0,21440,10.0663,,S
406,0,3,"Ryan, Mr. Patrick",male,28.92,0,0,1601,8.959,,S
407,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",male,48.54,0,0,WE/P 5735,22.2442,,S
408,0,3,"Brown, Mr. Thomas William Solomon",male,23.97,1,0,363291,24.4386,,S
409,0,3,"Cor, Mr. Liudevit",male,28.22,0,0,CA. 2343,10.6682,,S
410,0,1,"Hawksford, Mr. Walter James",male,51.07,0,0,PC 17593,12.4916,,S
411,0,2,"Cameron, Miss. Clear Annie",male,36.57,0,0,S.O.C. 14879,12.4042,,S
412,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",male,58.97,0,0,S.O.C. 14879,24.84,,S
413,0,3,"Lennon, Mr. Denis",male,,0,0,4133,8.5232,,S
414,0,2,"Yasbeck, Mr. Antoni",male,20.36,0,0,2627,15.4314,,S
415,0,3,"Williams, Mr. Charles Eugene",male,29.44,0,0,2627,15.7313,,S
416,0,1,"Zabour, Miss. Hileni",male,31.3,0,0,1601,86.6907,,S
417,0,2,"Balkic, Mr. Cerin",male,28.98,0,0,349248,5.8954,,S
418,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",female,8.61,1,0,347088,8.0749,,S
419,0,2,"Turja, Miss. Anna Sofia",male,16.95,0,0,2699,11.0304,,S
420,0,3,"Johnson, Mr. William Cahoone Jr",male,22.81,0,0,LINE,4.968,,S
421,1,2,"Cameron, Miss. Clear Annie",male,34.97,0,0,S.O.C. 14879,23.9258,,S
422,0,3,"Jardin, Mr. Jose Neto",male,29.22,0,0,LINE,5.2216,,S
423,0,3,"Leyson, Mr. Robert William Norman",male,26.35,0,0,28403,9.6771,,S
424,0,3,"Lester, Mr. James",male,16.47,0,0,1601,5.1811,,S
425,0,3,"Keane, Miss. Nora A",male,29.62,0,0,1601,19.1893,,S
426,0,1,"Williams, Mr. Charles Duane",male,25.41,0,0,S.O.C. 14879,24.8756,,S
427,0,3,"Backstrom, Mr. Karl Alfred",male,21.44,0,0,S.O.C. 14879,8.6856,,S
428,0,2,"Moran, Miss. Bertha",male,29.35,0,0,CA. 2343,21.9623,,S
429,0,1,"Hocking, Mrs. Elizabeth (Eliza Needs)",male,22.0,0,0,S.O.C. 14879,28.4014,,S
430,1,1,"Baclini, Miss. Helene Barbara",female,0.87,0,1,2666,29.7178,,S
431,0,3,"Laleff, Mr. Kristo",male,19.64,0,0,LINE,8.1883,,S
432,0,3,"Albimona, Mr. Nassef Cassem",male,27.83,0,0,367230,10.5237,,S
433,1,3,"Sage, Miss. Constance Gladys",female,17.72,0,0,3101295,34.3204,,S
434,0,2,"Lester, Mr. James",male,23.69,0,0,1601,19.7718,,S
435,0,1,"Jarvis, Mr. John Denzil",male,18.83,0,0,S.O.C. 14879,11.0591,,S
436,1,1,"Kenyon, Mrs. Frederick R (Marion)",male,28.62,0,0,13507,66.4984,,S
437,0,2,"Faunthorpe, Mrs. Lizzie (Elizabeth Anne Wilkinson)",male,29.58,0,0,1601,68.3919,,S
438,0,3,"Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson)",male,24.66,0,0,1601,25.1809,,S
439,0,1,"Silvey, Mr. William Baird",male,28.08,1,0,1601,21.2952,,S
440,1,1,"Brewe, Dr. Arthur Jackson",female,29.03,0,0,S.O.C. 14879,13.7177,,S
441,0,3,"Odahl, Mr. Nils Martin",male,22.42,0,0,7267,9.5308,,S
442,0,3,"Williams, Mr. Howard Hugh ""Harry""",male,,0,0,36209,11.8734,,S
443,0,2,"Rekic, Mr. Tido",male,17.67,0,0,LINE,6.9247,,S
444,0,3,"Hendekovic, Mr. Ignjac",male,19.85,0,0,C.A. 33111,7.9316,,S
445,0,3,"Bowen, Mr. David John ""Dai""",male,21.63,0,0,2659,12.2138,,S
446,1,1,"Meyer, Mr. Edgar Joseph",female,28.51,0,0,PC 17757,54.8855,,S
447,0,2,"Allum, Mr. Owen George",male,16.73,0,0,7534,11.1646,,S
448,1,1,"Fortune, Mr. Charles Alexander",female,19.81,0,1,113760,28.2506,,S
449,1,3,"Boulos, Miss. Nourelain",female,7.55,1,0,347088,15.3082,,S
450,0,2,"Hagland, Mr. Ingvald Olai Olsen",male,,0,0,1601,6.2748,,S
451,0,2,"Ball, Mrs. (Ada E Hall)",male,26.69,0,0,S.O.C. 14879,11.7712,,S
452,0,3,"Davison, Mrs. Thomas Henry (Mary E Finck)",male,28.18,0,0,367230,12.448,,S
453,0,1,"Smith, Mr. Richard William",male,29.68,0,0,1601,54.0763,,S
454,0,2,"Fynney, Mr. Joseph J",male,28.06,0,0,1601,22.0567,,S
455,0,3,"Moen, Mr. Sigurd Hansen",male,30.31,0,0,CA. 2343,15.0845,,S
456,0,2,"Yasbeck, Mr. Antoni",male,20.18,0,0,2659,7.4808,,S
457,0,3,"Caram, Mrs. Joseph (Maria Elias)",male,29.46,0,0,4133,7.149,,S
458,0,3,"McNamee, Mr. Neal",male,31.17,0,0,1601,8.6946,,S
459,0,3,"Hendekovic, Mr. Ignjac",male,23.66,0,0,374887,9.2516,,S
460,0,2,"Bowen, Mr. David John ""Dai""",male,18.3,0,0,54636,11.3205,,S
461,0,3,"Sage, Mr. Frederick",male,29.78,1,0,CA. 2343,18.0742,,S
462,0,3,"Berriman, Mr. William John",male,16.07,0,0,347054,10.5597,,S
463,0,3,"Jussila, Miss. Katriina",male,17.48,0,0,3101295,10.8352,,S
464,0,3,"Yousseff, Mr. Gerious",male,24.44,0,0,2627,13.6146,,S
465,0,1,"Navratil, Mr. Michel (""Louis M Hoffman"")",male,19.84,0,1,230080,26.9177,,S
466,0,2,"Albimona, Mr. Nassef Cassem",male,30.11,0,0,54636,7.1552,,S
467,0,2,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",male,21.31,0,0,W./C. 6608,9.3607,,S
468,0,3,"Skoog, Mrs. William (Anna Bernhardina Karlsson)",female,9.24,1,0,347088,27.6297,,S
469,0,3,"Bostandyeff, Mr. Guentcho",male,19.21,0,0,7534,11.4705,,S
470,0,2,"Yrois, Miss. Henriette (""Mrs Harbeck"")",male,20.21,0,0,28403,21.0897,,S
471,0,3,"Chronopoulos, Mr. Apostolos",male,24.68,0,0,W./C. 6608,5.6964,,S
472,0,3,"Leonard, Mr. Lionel",male,30.18,0,0,LINE,10.0867,,S
473,0,2,"Levy, Mr. Rene Jacques",male,21.57,0,0,S.O.C. 14879,12.5852,,S
474,0,3,"Sage, Master. Thomas Henry",female,30.2,0,2,CA. 2343,33.2344,,S
475,0,3,"Lang, Mr. Fang",male,14.67,0,0,239865,11.142,,S
476,0,3,"Hassan, Mr. Houssein G N",male,30.05,0,0,2665,9.1313,,S
477,0,3,"Panula, Mr. Jaako Arnold",female,0.42,0,1,347088,24.1342,,S
478,0,1,"Fry, Mr. Richard",male,,0,0,239853,60.9914,,S
479,0,3,"Lindqvist, Mr. Eino William",male,21.78,0,0,7534,10.4678,,S
480,0,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",male,23.3,0,1,347088,26.1095,,S
481,1,2,"Navratil, Mr. Michel (""Louis M Hoffman"")",female,18.03,0,0,230080,34.1511,,S
482,0,3,"Johnson, Mr. William Cahoone Jr",male,27.55,0,0,LINE,7.4272,,S
483,0,2,"Bing, Mr. Lee",male,26.34,0,0,239865,4.6647,,S
484,0,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",male,28.75,0,0,367230,12.7793,,S
485,0,3,"Sage, Master. Thomas Henry",male,20.08,0,0,CA. 2343,23.6784,,S
486,0,3,"Eklund, Mr. Hans Linus",male,10.64,0,0,3101295,13.3334,,S
487,0,2,"Brown, Mr. Thomas William Solomon",male,19.96,0,1,347088,20.483,,S
488,1,1,"Bing, Mr. Lee",male,35.73,0,0,CA. 2343,57.9536,,S
489,0,2,"Davies, Mr. Charles Henry",male,14.87,0,0,S.O.C. 14879,12.0295,,S
490,0,3,"Olsvigen, Mr. Thor Anderson",male,29.54,0,0,370365,8.5521,,S
491,1,2,"Meyer, Mr. Edgar Joseph",female,19.01,0,0,SC/Paris 2123,84.269,,S
492,0,2,"Balkic, Mr. Cerin",male,,0,0,370365,8.1665,,S
493,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",male,17.02,0,0,S.O.C. 14879,21.3567,,S
494,0,3,"Jardin, Mr. Jose Neto",male,,0,0,LINE,8.0954,,S
495,1,1,"Hoyt, Mr. William Fisher",male,29.0,0,0,PC 17760,67.5027,,S
496,0,2,"Olsen, Mr. Karl Siegwart Andreas",male,29.59,0,0,S.O.C. 14879,9.0096,,S
497,1,1,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",male,37.15,0,0,S.O.C. 14879,12.1095,,S
498,0,3,"Hampe, Mr. Leon",male,18.0,0,0,7534,3.4182,,S
499,0,3,"Tomlin, Mr. Ernest Portage",male,30.64,0,0,LINE,6.9176,,S
500,0,3,"Panula, Mr. Jaako Arnold",male,3.21,0,1,347082,23.9762,,S
501,0,3,"Tobin, Mr. Roger",male,29.87,0,0,1601,9.3515,,S
502,0,2,"Sobey, Mr. Samuel James Hayden",male,22.33,0,0,2627,10.7739,,S
503,0,3,"Johnson, Mr. William Cahoone Jr",male,29.51,0,0,LINE,10.773,,S
504,0,2,"Fry, Mr. Richard",male,,0,0,1601,10.0818,,S
505,0,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,7.34,1,1,C.A. 34651,21.7857,,S
506,0,3,"Givard, Mr. Hans Kristensen",male,29.73,0,0,LINE,8.7041,,S
507,1,1,"Lines, Miss. Mary Conover",male,44.86,0,1,113781,55.4949,,S
508,0,1,"Holverson, Mr. Alexander Oskar",male,44.26,0,0,113789,22.2697,,S
509,1,2,"Sage, Master. Thomas Henry",female,28.47,0,0,CA. 2343,8.6395,,S
510,0,3,"Lindqvist, Mr. Eino William",male,20.43,0,0,1601,6.3363,,S
511,0,3,"Pettersson, Miss. Ellen Natalia",male,17.64,0,0,4133,7.5326,,S
512,0,2,"Mitchell, Mr. Henry Michael",male,25.7,0,0,28403,11.0494,,S
513,0,2,"Goodwin, Mr. Charles Edward",male,4.26,1,1,CA. 2343,22.3256,,S
514,0,2,"Hoyt, Mr. William Fisher",male,29.69,0,0,S.O.C. 14879,9.9762,,S
515,0,3,"Allum, Mr. Owen George",male,16.89,0,0,7534,7.4473,,S
516,0,2,"Berriman, Mr. William John",male,16.42,0,0,347742,12.9847,,S
517,0,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",male,24.42,0,0,W./C. 6608,13.6181,,S
518,1,2,"Sage, Master. Thomas Henry",female,30.08,0,0,CA. 2343,69.9433,,S
519,0,3,"Andersen-Jensen, Miss. Carla Christine Nielsine",male,29.8,0,0,4133,5.1217,,S
520,0,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",male,19.77,1,0,347088,27.4125,,S
521,0,2,"Slemen, Mr. Richard James",male,20.99,0,0,7534,10.0147,,S
522,0,3,"Jussila, Miss. Katriina",male,27.78,0,0,382652,11.7177,,S
523,0,3,"Maenpaa, Mr. Matti Alexanteri",male,19.01,0,0,7267,9.5666,,S
524,0,2,"Parrish, Mrs. (Lutie Davis)",male,48.01,0,0,S.O.C. 14879,30.5365,,S
525,1,2,"Sage, Master. Thomas Henry",female,21.72,0,0,CA. 2343,28.0623,,S
526,0,3,"Hagland, Mr. Ingvald Olai Olsen",male,29.98,0,0,1601,9.6345,,S
527,0,3,"Panula, Mr. Jaako Arnold",male,3.77,0,0,347082,26.1377,,S
528,0,3,"Giles, Mr. Frederick Edward",male,23.98,0,0,W./C. 6608,9.0356,,S
529,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",male,17.92,0,0,2699,9.0431,,S
530,0,1,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,31.35,0,0,3101295,23.843,,S
531,0,2,"Jussila, Miss. Katriina",male,16.94,0,1,382652,27.623,,S
532,0,3,"Klasen, Mr. Klas Albin",male,29.41,0,0,382652,14.7823,,S
533,0,3,"Jussila, Miss. Katriina",male,7.57,0,0,3101295,22.9284,,S
534,1,1,"Behr, Mr. Karl Howell",male,37.54,0,0,PC 17757,64.6583,,S
535,0,2,"Troutt, Miss. Edwina Celia ""Winnie""",male,19.88,0,0,C.A. 31921,26.7089,,S
536,1,3,"Nye, Mrs. (Elizabeth Ramell)",male,19.93,0,0,2661,14.2276,,S
537,0,3,"Eklund, Mr. Hans Linus",male,14.3,0,0,345764,12.0736,,S
538,0,3,"Jussila, Miss. Katriina",male,15.62,0,0,349909,10.3241,,S
539,1,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",female,29.54,0,0,2666,15.8649,,S
540,0,3,"Bowen, Mr. David John ""Dai""",male,19.21,0,0,54636,8.972,,S
541,0,3,"Ford, Mrs. Edward (Margaret Ann Watson)",male,23.34,0,0,S.O.C. 14879,13.2612,,S
542,0,2,"Skoog, Mr. Wilhelm",male,22.04,0,0,347088,9.5768,,S
543,0,2,"Bowen, Mr. David John ""Dai""",male,20.22,0,0,54636,7.1446,,S
544,0,2,"Sage, Miss. Stella Anna",male,29.3,0,0,CA. 2343,29.5232,,S
545,0,3,"Leonard, Mr. Lionel",male,,0,0,LINE,7.2883,,S
546,1,1,"Andrews, Miss. Kornelia Theodosia",male,62.3,0,0,13502,77.0949,,S
547,0,3,"Dahl, Mr. Karl Edwart",male,30.47,0,0,358585,6.635,,S
548,0,3,"Klasen, Mr. Klas Albin",male,29.81,0,0,4133,6.4168,,S
549,0,3,"Abbott, Mr. Rossmore Edward",male,28.71,0,0,CA. 2343,24.9068,,S
550,1,2,"Sage, Master. Thomas Henry",male,14.68,0,0,CA. 2343,25.4184,,S
551,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,46.79,0,0,WE/P 5735,58.4924,,S
552,0,2,"Lindqvist, Mr. Eino William",male,30.13,0,0,4133,8.2202,,S
553,0,2,"McCoy, Miss. Agnes",male,28.38,0,0,1601,19.4505,,S
554,1,1,"Kenyon, Mrs. Frederick R (Marion)",male,42.24,0,0,PC 17760,73.2683,,S
555,0,3,"Klasen, Mr. Klas Albin",male,21.84,0,0,CA. 2343,23.2386,,S
556,1,1,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",female,28.7,0,0,2666,12.6584,,S
557,1,1,"Serepeca, Miss. Augusta",male,30.89,0,0,113798,13.2311,,S
558,1,2,"Davies, Mr. Charles Henry",male,33.41,0,0,S.O.C. 14879,19.0008,,S
559,0,1,"Fynney, Mr. Joseph J",male,18.95,0,0,1601,27.9392,,S
560,0,3,"Sage, Miss. Stella Anna",female,29.77,0,2,CA. 2343,26.4369,,S
561,0,3,"Tomlin, Mr. Ernest Portage",male,25.76,0,0,349209,4.9501,,S
562,0,3,"Balkic, Mr. Cerin",male,18.97,0,0,349248,12.5369,,S
563,0,3,"Ling, Mr. Lee",male,18.67,0,0,1601,27.1409,,S
564,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",male,17.51,0,0,237736,13.2154,,S
565,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",male,20.66,0,0,S.O.C. 14879,10.6555,,S
566,0,3,"Balkic, Mr. Cerin",male,21.5,0,0,349219,7.1248,,S
567,0,2,"Toomey, Miss. Ellen",male,18.14,0,0,S.O.C. 14879,9.9026,,S
568,0,3,"Calic, Mr. Petar",male,27.99,0,0,A/4. 20589,4.8499,,S
569,0,3,"Morrow, Mr. Thomas Rowan",male,,0,0,371110,10.2808,,S
570,0,1,"Ball, Mrs. (Ada E Hall)",male,24.37,0,0,S.O.C. 14879,11.8495,,S
571,0,3,"Robins, Mrs. Alexander A (Grace Charity Laury)",male,28.9,0,0,W./C. 6608,14.114,,S
572,1,1,"Frolicher, Miss. Hedwig Margaritha",male,39.32,0,0,113781,51.8258,,S
573,0,2,"Duran y More, Miss. Asuncion",female,4.42,0,0,347088,10.682,,S
574,0,2,"Lester, Mr. James",male,16.42,0,0,1601,9.8361,,S
575,0,2,"Bing, Mr. Lee",male,28.71,0,0,1601,9.2523,,S
576,0,2,"Otter, Mr. Richard",male,21.34,0,0,S.O.C. 14879,13.6605,,S
577,1,1,"Ryerson, Miss. Susan Parker ""Suzette""",female,16.58,0,0,17421,85.2024,,S
578,0,2,"Richards, Mrs. Sidney (Emily Hocking)",male,23.23,0,0,W./C. 6608,9.7186,,S
579,0,2,"Slemen, Mr. Richard James",male,20.27,0,0,S.O.C. 14879,5.4253,,S
580,0,3,"Ling, Mr. Lee",male,28.51,0,0,1601,8.4845,,S
581,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",male,42.83,0,0,PC 17757,85.1382,,S
582,0,2,"Lindblom, Miss. Augusta Charlotta",male,30.86,0,0,239853,23.675,,S
583,0,3,"Dean, Mr. Bertram Frank",male,30.23,0,0,4133,18.5296,,S
584,0,3,"Lindblom, Miss. Augusta Charlotta",male,30.68,0,0,1601,25.5756,,S
585,0,1,"Lewy, Mr. Ervin G",male,32.4,0,0,239865,23.2154,,S
586,1,1,"LeRoy, Miss. Bertha",female,41.38,0,0,PC 17761,33.1445,,S
