PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
293,1,1,"Bonnell, Miss. Elizabeth",female,5.25,1,0,WE/P 5735,10.2126,C62 C64,C
294,1,1,"Keefe, Mr. Arthur",male,,0,0,PC 17592,33.602,,S
295,1,2,"Andersson, Miss. Ellis Anna Maria",male,,1,1,2678,13.0238,,S
296,0,3,"O'Sullivan, Miss. Bridget Mary",male,19.08,0,0,113055,27.7462,,S
297,1,2,"Smith, Mr. Richard William",male,,0,0,370377,29.3785,,S
298,0,3,"Gee, Mr. Arthur H",male,30.97,1,0,W./C. 6609,83.9336,,S
299,0,2,"Healy, Miss. Hanora ""Nora""",female,,0,0,PC 17483,30.2078,B28,
300,1,1,"Graham, Miss. Margaret Edith",female,14.44,1,0,4133,37.8308,,S
301,1,1,"Reuchlin, Jonkheer. John George",male,,1,0,113572,10.3236,F G73,Q
302,1,3,"Saalfeld, Mr. Adolphe",female,43.56,0,0,PC 17596,11.9676,,S
303,0,1,"Eustis, Miss. Elizabeth Mussey",female,,4,0,347077,7.3685,,C
304,0,1,"Bissette, Miss. Amelia",female,25.63,0,0,3101276,16.0278,D50,S
305,0,1,"Bidois, Miss. Rosalie",female,22.42,0,0,W./C. 6607,15.9963,,S
306,0,2,"White, Mr. Richard Frasar",female,21.78,0,0,28403,1.5218,,S
307,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,,0,0,349251,27.9249,,S
308,0,1,"Mionoff, Mr. Stoytcho",female,,1,0,312993,34.5407,,S
309,0,1,"Van Impe, Miss. Catharina",male,,0,0,112277,15.1959,F4,C
310,0,1,"Widener, Mr. Harry Elkins",male,48.4,1,0,2667,23.5434,,S
311,0,1,"Hansen, Mr. Claus Peter",female,19.11,1,1,349909,31.6156,B22,S
312,1,2,"Kenyon, Mrs. Frederick R (Marion)",female,10.06,0,0,343276,39.3109,,S
313,1,2,"Jussila, Miss. Katriina",male,,1,0,PC 17610,29.4001,A31,S
314,1,3,"Jussila, Mr. Eiriik",male,,1,0,17453,23.3297,B28,S
315,0,2,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",male,38.11,1,0,113781,159.1641,,S
316,1,1,"Graham, Miss. Margaret Edith",female,27.31,1,2,386525,10.2432,,S
317,1,1,"Dahlberg, Miss. Gerda Ulrika",male,40.49,0,1,350407,28.0558,,S
318,1,1,"Moran, Miss. Bertha",female,51.34,0,0,PC 17569,9.2606,,S
319,1,1,"Dean, Master. Bertram Vere",female,,2,0,2691,20.2832,C124,S
320,0,1,"Hoyt, Mr. Frederick Maxfield",female,42.98,0,1,349214,18.7482,,S
321,1,1,"Caram, Mrs. Joseph (Maria Elias)",male,39.78,0,0,112277,68.3416,,S
322,0,1,"Hippach, Miss. Jean Gertrude",male,29.12,0,0,364500,12.7418,,S
323,0,1,"McCoy, Mr. Bernard",male,,1,2,347080,29.9612,C85,S
324,0,1,"Meyer, Mrs. Edgar Joseph (Leila Saks)",female,24.34,0,0,110465,39.018,,S
325,1,3,"Mangan, Miss. Mary",female,41.36,0,0,250644,264.1095,,S
326,0,1,"Moran, Mr. James",female,,0,0,343275,13.5192,,C
327,0,2,"Gallagher, Mr. Martin",male,24.9,1,0,2687,13.1194,,Q
328,0,2,"Nysten, Miss. Anna Sofia",female,42.56,0,0,113572,42.2581,,S
329,0,2,"Marechal, Mr. Pierre",female,18.75,0,0,PC 17755,10.3776,,S
330,1,1,"Aks, Mrs. Sam (Leah Rosen)",female,,0,0,345767,11.0539,E31,S
331,0,2,"Crosby, Miss. Harriet R",male,,0,0,364506,46.7295,,S
332,0,2,"Tobin, Mr. Roger",female,34.1,0,0,315098,21.0243,,S
333,0,1,"Abbing, Mr. Anthony",female,,1,1,113572,12.494,C2,S
334,1,2,"Gavey, Mr. Lawrence",male,63.7,0,0,A/5 21172,14.5657,,S
335,1,2,"Farthing, Mr. John",female,,0,0,SOTON/O2 3101272,107.6907,D26,S
336,0,3,"Cardeza, Mr. Thomas Drake Martinez",female,,0,1,382652,15.4134,,S
337,0,3,"Burns, Miss. Elizabeth Margaret",male,14.82,0,0,PC 17755,127.012,,Q
338,0,3,"Navratil, Master. Edmond Roger",male,,1,0,113760,4.5829,,S
339,0,1,"Tobin, Mr. Roger",female,9.48,2,0,226875,66.3682,E34,S
340,1,1,"Osen, Mr. Olaf Elon",female,,8,0,65303,35.4889,,S
341,0,1,"Goodwin, Mr. Charles Edward",male,25.01,0,0,PC 17756,27.6376,,S
342,1,1,"Emir, Mr. Farred Chehab",male,52.71,1,0,PC 17759,3.2585,,Q
343,0,2,"Carlsson, Mr. Frans Olof",female,,1,0,111361,27.7551,,S
344,0,3,"Allen, Miss. Elisabeth Walton",female,,7,0,2624,30.9662,,S
345,1,3,"Alexander, Mr. William",female,38.62,0,0,2662,16.0926,B35,S
346,0,2,"Crosby, Miss. Harriet R",female,33.24,7,0,C.A. 34651,159.5051,C90,S
347,1,1,"Peter, Mrs. Catherine (Catherine Rizk)",female,20.38,0,0,248723,168.7105,,S
348,0,2,"Giglio, Mr. Victor",male,46.26,0,0,347088,21.7301,,C
349,0,1,"Crosby, Miss. Harriet R",female,,0,0,345779,9.8944,,S
350,1,2,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",male,20.99,0,0,W./C. 6608,29.2107,,S
351,0,1,"Keefe, Mr. Arthur",male,27.63,1,0,PC 17755,9.8774,,S
352,0,3,"Mallet, Mr. Albert",male,26.33,0,0,382652,24.413,,Q
353,1,1,"Williams-Lambert, Mr. Fletcher Fellows",male,28.91,0,0,334912,22.6485,E121,C
354,1,1,"Smith, Miss. Marion Elsie",female,25.79,0,0,PC 17592,31.1062,,S
355,0,1,"Andreasson, Mr. Paul Edvin",male,49.63,3,0,C.A. 2315,11.597,E24,Q
356,1,3,"Dodge, Master. Washington",female,13.71,0,0,347088,33.4626,,S
357,1,1,"Tomlin, Mr. Ernest Portage",female,,0,1,PC 17612,10.6025,G6,S
358,0,1,"Tobin, Mr. Roger",female,28.09,1,0,SOTON/O.Q. 392087,9.8346,,S
359,1,3,"Shutes, Miss. Elizabeth W",female,,2,0,370129,16.4297,C52,S
360,1,1,"Mangan, Miss. Mary",female,35.89,4,0,349231,166.3658,,S
361,0,1,"Newell, Miss. Madeleine",female,,1,0,27267,9.3684,E33,C
362,0,1,"Foo, Mr. Choong",male,,0,0,PC 17610,9.8588,,S
363,0,3,"O'Connell, Mr. Patrick D",male,27.5,0,0,113572,13.7414,,S
364,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,22.66,0,2,4134,24.9349,C118,S
365,1,3,"Connors, Mr. Patrick",female,5.11,1,0,2665,78.0906,E46,S
366,0,3,"Beane, Mrs. Edward (Ethel Clarke)",male,,0,0,370365,144.4277,,S
367,0,1,"Reeves, Mr. David",male,23.57,0,0,PC 17756,9.8068,,C
368,0,2,"Bourke, Mrs. John (Catherine)",female,,0,0,364498,22.702,,S
369,1,1,"Van der hoef, Mr. Wyckoff",male,,0,0,349909,14.2416,,S
370,0,2,"Ross, Mr. John Hugo",female,50.99,0,0,PC 17473,23.8214,,S
371,1,1,"Harris, Mr. George",male,33.59,1,0,113572,20.8798,,S
372,0,1,"Ohman, Miss. Velin",female,,0,0,226593,13.215,,C
373,1,2,"Arnold-Franchi, Mr. Josef",female,19.76,0,0,11767,42.8421,,S
374,1,2,"Sivic, Mr. Husein",female,20.53,0,0,PC 17760,35.1464,,S
375,1,2,"Buss, Miss. Kate",female,38.03,0,0,S.C./A.4. 23567,12.3427,,S
376,0,1,"Harder, Mr. George Achilles",female,45.89,0,0,C.A. 29566,6.0362,,S
377,0,1,"Partner, Mr. Austen",male,51.8,0,0,C.A. 34260,11.6386,,S
378,0,2,"Olsson, Mr. Nils Johan Goransson",male,17.57,0,0,363294,28.9911,,C
379,0,1,"Klasen, Mr. Klas Albin",male,30.24,0,0,110465,212.8317,,Q
380,1,2,"Goodwin, Mr. Charles Edward",female,21.15,0,0,113572,7.3137,A24,C
381,1,1,"Haas, Miss. Aloisia",female,18.99,0,0,7534,8.4314,,S
382,1,3,"Artagaveytia, Mr. Ramon",male,,0,0,11753,72.7122,D37,S
383,0,1,"Pavlovic, Mr. Stefo",female,28.93,2,0,315037,35.0138,,S
384,1,3,"Giles, Mr. Frederick Edward",male,30.85,0,0,367228,26.0604,,S
385,0,2,"Mullens, Miss. Katherine ""Katie""",female,,0,0,STON/O2. 3101279,235.5883,,S
386,1,1,"Andersson, Miss. Sigrid Elisabeth",female,,0,0,349254,237.7626,G6,C
387,1,1,"Frost, Mr. Anthony Wood ""Archie""",female,42.16,0,2,347080,14.1453,,S
388,0,1,"Kilgannon, Mr. Thomas J",female,19.46,1,0,11752,26.837,B18,S
389,0,2,"Nasser, Mrs. Nicholas (Adele Achem)",female,23.03,0,0,113572,16.084,,S
390,0,1,"Butler, Mr. Reginald Fenton",female,39.6,0,0,SOTON/O.Q. 3101310,23.4381,B96 B98,C
391,1,2,"Pengelly, Mr. Frederick William",female,19.24,0,0,111369,99.2662,,S
392,1,3,"Johnson, Master. Harold Theodor",male,30.46,0,0,367231,8.5667,F2,Q
393,0,2,"Nilsson, Miss. Helmina Josefina",female,64.4,0,0,PP 9549,8.3703,,S
394,0,1,"Panula, Master. Urho Abraham",female,50.56,0,1,26360,4.9858,D10 D12,S
395,1,1,"Pengelly, Mr. Frederick William",female,0.42,1,0,347082,12.9496,,C
396,0,1,"Sunderland, Mr. Victor Francis",female,,0,0,6563,12.7099,,C
397,0,3,"Williams, Mr. Charles Eugene",male,23.14,6,0,PC 17755,10.9169,,C
398,0,1,"Carter, Rev. Ernest Courtenay",female,29.8,0,0,36947,24.8222,B5,Q
399,0,1,"Frauenthal, Mrs. Henry William (Clara Heinsheimer)",male,46.98,1,0,CA 2144,28.9473,,S
400,0,1,"Culumovic, Mr. Jeso",male,,0,0,347082,15.5717,E34,Q
401,1,3,"Renouf, Mrs. Peter Henry (Lillian Jefferys)",female,28.67,1,2,F.C.C. 13529,13.5486,D26,S
402,0,3,"Pekoniemi, Mr. Edvard",male,28.65,0,0,13502,25.0478,,S
403,0,3,"Lines, Miss. Mary Conover",female,61.13,0,1,113776,24.8943,,Q
404,0,1,"Soholt, Mr. Peter Andreas Lauritz Andersen",female,,0,0,315097,94.7433,,S
405,0,3,"Ibrahim Shawah, Mr. Yousseff",female,60.08,0,0,17463,10.9195,,S
406,0,3,"Osen, Mr. Olaf Elon",female,45.06,0,0,27042,132.5019,,S
407,0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,,8,0,113501,35.305,A24,S
408,0,2,"Burke, Mr. Jeremiah",male,48.8,0,0,315093,26.1901,,S
409,1,1,"Sage, Miss. Stella Anna",male,30.68,0,0,113572,166.5559,D9,Q
410,1,3,"Butt, Major. Archibald Willingham",female,45.67,0,0,374887,216.4712,D56,S
411,1,2,"Artagaveytia, Mr. Ramon",male,17.59,0,0,113806,17.8183,,S
412,0,1,"Goldenberg, Mr. Samuel L",male,30.86,0,2,2691,29.8277,,S
413,0,2,"Horgan, Mr. John",male,31.48,0,0,364851,24.9509,,S
414,0,3,"Mitchell, Mr. Henry Michael",female,30.38,0,0,17464,86.5406,,S
415,0,1,"Vander Planke, Miss. Augusta Maria",female,,1,0,4133,32.4978,,S
416,0,2,"Keefe, Mr. Arthur",female,38.37,0,0,237798,5.2218,,S
417,1,1,"Fynney, Mr. Joseph J",male,,0,0,PC 17608,51.4093,,S
418,1,1,"Maioni, Miss. Roberta",male,,0,0,27042,5.4076,,S
419,0,1,"Goldschmidt, Mr. George B",female,,0,0,343120,178.3047,B94,S
420,1,2,"Jacobsohn, Mr. Sidney Samuel",male,46.37,0,0,3411,26.3571,,C
421,0,1,"Frolicher-Stehli, Mr. Maxmillian",male,27.95,0,0,STON/O2. 3101279,33.2921,,S
422,0,1,"Troupiansky, Mr. Moses Aaron",male,,1,0,371060,71.5875,,S
423,0,1,"Madsen, Mr. Fridtjof Arne",female,4.83,0,0,4133,15.8252,,S
424,0,3,"Thayer, Mr. John Borland",male,,0,0,35273,225.0141,,C
425,0,2,"Baclini, Miss. Helene Barbara",female,28.77,0,0,19950,14.3892,,S
426,0,1,"Hays, Miss. Margaret Bechstein",female,36.71,0,0,330877,29.8135,,S
427,1,3,"Moran, Mr. James",female,,1,2,2667,7.6644,,C
428,0,1,"Seward, Mr. Frederic Kimber",male,36.34,0,0,16966,22.7107,,S
429,0,2,"Compton, Miss. Sara Rebecca",female,26.34,0,0,A/5 3540,30.9753,,S
430,0,1,"Larsson, Mr. Bengt Edvin",female,21.73,0,0,PC 17610,14.6133,,S
431,0,2,"McGough, Mr. James Robert",male,,1,0,239853,12.1502,,S
432,0,1,"Farthing, Mr. John",female,,0,0,2003,22.7026,,S
433,1,3,"Carrau, Mr. Francisco M",male,21.68,0,0,7553,6.1684,,S
434,1,2,"van Billiard, Mr. Austin Blyler",male,45.74,0,2,13213,204.4719,,S
435,1,2,"Nilsson, Miss. Helmina Josefina",male,51.05,1,0,312993,31.2973,,C
436,0,1,"Murphy, Miss. Margaret Jane",male,41.35,0,0,13509,13.9501,,S
437,0,2,"Pernot, Mr. Rene",male,20.14,8,0,382652,78.5085,C90,S
438,0,1,"Skoog, Miss. Mabel",female,29.82,0,0,350046,10.8952,,S
439,1,2,"Torber, Mr. Ernst William",male,18.92,0,0,113798,56.6561,,C
440,1,1,"Ford, Mr. William Neal",female,,0,0,SOTON/O.Q. 3101306,17.8287,,S
441,0,3,"Mellinger, Miss. Madeleine Violet",male,,0,0,233866,6.5787,,S
442,1,3,"Rogers, Mr. William John",female,22.69,1,0,364851,143.1993,B28,
443,0,1,"Bidois, Miss. Rosalie",male,,8,0,239854,76.0848,C125,S
444,1,1,"Yasbeck, Mr. Antoni",male,24.29,0,0,2625,27.3044,,S
445,0,1,"McGowan, Miss. Anna ""Annie""",female,,3,0,26707,11.9222,,S
446,1,1,"O'Sullivan, Miss. Bridget Mary",female,,0,0,PC 17475,8.204,,S
447,1,3,"Van der hoef, Mr. Wyckoff",female,10.2,0,0,PC 17593,127.3056,,S
448,1,1,"Garside, Miss. Ethel",female,,6,0,PC 17755,77.5208,,S
449,1,2,"Cacic, Miss. Marija",female,28.42,0,0,113776,8.2433,,S
450,0,1,"Morrow, Mr. Thomas Rowan",male,43.43,0,0,239853,28.2139,,S
451,1,1,"Caldwell, Master. Alden Gates",male,35.56,0,1,3101277,33.4866,,Q
452,0,2,"Mineff, Mr. Ivan",female,27.56,0,0,PC 17582,194.4994,C93,C
453,0,2,"Kilgannon, Mr. Thomas J",male,,0,5,2626,6.8381,,C
454,1,3,"Silven, Miss. Lyyli Karoliina",male,29.92,1,0,PC 17474,19.2482,,C
455,0,1,"Chapman, Mr. Charles Henry",male,29.03,1,1,113509,35.363,B28,S
456,0,1,"Svensson, Mr. Johan",female,53.53,0,0,367231,27.4869,B28,C
457,0,1,"McCoy, Miss. Agnes",male,,0,0,113806,16.2167,,S
458,0,1,"Meanwell, Miss. (Marion Ogden)",female,,0,0,PC 17569,112.6046,,S
459,0,2,"Butler, Mr. Reginald Fenton",female,23.22,1,0,113784,26.3143,E101,Q
460,0,3,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",male,,1,0,PC 17760,29.9498,,S
461,1,2,"Nakid, Mr. Sahid",female,58.56,0,0,28403,10.1921,,S
462,1,1,"Connors, Mr. Patrick",female,32.28,0,0,PC 17485,34.5592,,C
463,1,1,"Mannion, Miss. Margareth",female,19.4,1,0,382652,47.972,,S
464,0,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",female,55.12,0,0,345779,119.7868,,S
465,0,1,"Crosby, Capt. Edward Gifford",female,14.4,0,2,19950,157.0603,F4,Q
466,1,1,"Celotti, Mr. Francesco",female,27.54,0,1,7598,9.9401,,S
467,0,1,"Young, Miss. Marie Grice",female,44.04,0,0,376566,9.5741,,Q
468,1,3,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",male,32.06,0,0,350047,11.8125,,S
469,0,1,"Behr, Mr. Karl Howell",male,,1,0,PC 17595,35.7504,E34,S
470,1,2,"Bonnell, Miss. Elizabeth",male,39.72,0,0,SOTON/O2 3101272,25.8834,C2,S
471,1,3,"Goldschmidt, Mr. George B",male,37.86,0,0,SOTON/OQ 392089,14.7767,,S
472,1,1,"Lurette, Miss. Elise",female,42.64,3,0,3101264,20.2235,C95,S
473,0,2,"McCoy, Mr. Bernard",female,31.95,0,1,364850,17.3537,,S
474,0,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",male,24.58,0,0,11967,42.774,,S
475,0,1,"Sharp, Mr. Percival James R",female,,0,0,11753,38.1806,,S
476,0,3,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",female,,0,0,19996,38.4709,A32,C
477,0,3,"Flynn, Mr. James",male,,1,1,113056,12.7438,B51 B53 B55,S
478,1,2,"Johnson, Mrs. Oscar W (Elisabeth Vilhelmina Berg)",female,,3,0,PC 17572,9.5868,,C
479,1,3,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",male,26.97,1,0,345765,10.2249,B18,C
480,0,2,"Goldenberg, Mr. Samuel L",female,,0,1,234818,7.1804,B42,Q
481,1,3,"Hansen, Mr. Henry Damsgaard",female,22.68,0,0,358585,183.2673,E36,S
482,0,1,"Kelly, Miss. Mary",female,19.59,0,0,334912,15.3249,,S
483,0,3,"Karlsson, Mr. Nils August",female,,1,0,370376,14.0046,E50,S
484,1,1,"Reed, Mr. James George",male,,1,0,S.C./PARIS 2079,21.6354,,S
485,1,1,"Dahl, Mr. Karl Edwart",female,,3,0,2653,8.6601,,S
486,0,2,"Graham, Miss. Margaret Edith",female,,0,0,A/5 3902,26.4156,,S
487,0,1,"Novel, Mr. Mansouer",female,41.58,7,0,237789,136.1981,,S
488,1,2,"Coleff, Mr. Peju",male,27.94,0,0,220845,13.049,,S
489,0,2,"Marvin, Mr. Daniel Warner",male,16.73,0,0,113572,3.1386,,S
490,1,1,"Reed, Mr. James George",female,19.24,0,0,113776,28.8892,,S
491,1,1,"Asplund, Master. Edvin Rojj Felix",female,,4,0,220845,114.6134,E8,S
492,0,1,"Ross, Mr. John Hugo",female,68.39,0,0,113806,102.2418,,S
493,0,1,"Bostandyeff, Mr. Guentcho",female,,0,0,230136,15.604,D28,S
494,0,1,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",male,20.34,0,0,2664,13.3991,D37,S
495,0,1,"Newell, Miss. Marjorie",male,30.53,0,0,A/5 2466,11.3697,C30,C
496,0,1,"Hunt, Mr. George Henry",female,24.96,0,0,113503,135.4186,C93,S
497,1,1,"Thorneycroft, Mr. Percival",male,23.48,5,0,695,94.7058,,S
498,1,3,"Christy, Miss. Julie Rachel",male,,1,0,SOTON/O.Q. 3101310,36.8516,,S
499,1,1,"Cameron, Miss. Clear Annie",female,68.68,0,0,PC 17569,32.997,,S
500,1,1,"Hunt, Mr. George Henry",female,,0,0,350047,184.4457,C83,C
501,0,1,"Larsson, Mr. Bengt Edvin",female,19.13,0,0,2627,19.3072,,S
502,1,3,"Kenyon, Mrs. Frederick R (Marion)",female,29.25,0,0,367226,13.223,,S
503,0,1,"Bishop, Mrs. Dickinson H (Helen Walton)",female,59.6,0,0,693,240.6072,,S
504,0,2,"Dick, Mr. Albert Adrian",female,29.94,3,0,35273,24.3553,B28,Q
505,0,2,"Uruchurtu, Don. Manuel E",female,,0,0,36973,8.1551,,
506,1,2,"Palsson, Miss. Stina Viola",male,25.14,0,0,349243,37.8486,,S
507,1,1,"Saalfeld, Mr. Adolphe",male,0.42,1,0,113056,279.6714,C126,S
508,1,1,"Turpin, Mr. William John Robert",female,19.14,0,0,3101277,10.8002,A16,C
509,1,1,"Johansson, Mr. Karl Johan",female,15.93,0,0,211536,14.649,B28,Q
510,0,2,"Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott)",male,29.23,0,0,PC 17474,6.7127,D49,S
511,0,3,"Palsson, Miss. Torborg Danira",male,44.99,0,0,2693,23.8853,,C
512,0,1,"Nirva, Mr. Iisakki Antino Aijo",male,36.08,1,0,237442,30.7359,,S
513,1,1,"Troupiansky, Mr. Moses Aaron",male,,2,0,347083,31.0864,D,S
514,0,2,"Moran, Mr. James",female,,0,0,S.O.C. 14879,51.6975,C99,S
515,0,3,"Chambers, Mr. Norman Campbell",female,,0,0,370375,22.4179,,C
516,0,3,"Allison, Master. Hudson Trevor",female,,1,0,17421,13.6803,C92,S
517,0,1,"Fahlstrom, Mr. Arne Jonas",female,44.36,0,0,17421,12.008,A6,S
518,1,1,"Burke, Mr. Jeremiah",male,,1,1,A./5. 3235,81.4201,C123,S
519,1,1,"Davies, Mr. Alfred J",female,25.65,0,0,3411,9.4917,,S
520,0,1,"Simonius-Blumer, Col. Oberst Alfons",male,,1,0,349237,178.7667,A23,S
521,0,1,"Peuchen, Major. Arthur Godfrey",male,19.6,0,0,347054,32.5133,C2,S
522,0,1,"Navratil, Master. Michel M",male,7.67,1,0,349254,10.9849,A6,S
523,0,3,"Elias, Mr. Tannous",female,41.23,0,0,PC 17592,84.0367,,C
524,0,2,"McEvoy, Mr. Michael",female,12.91,0,0,111361,35.0009,,S
525,0,1,"Smith, Mr. Thomas",male,15.26,0,0,349222,40.6905,,C
526,0,3,"Kenyon, Mrs. Frederick R (Marion)",male,,0,2,PC 17473,17.0415,G6,S
527,0,3,"Lefebre, Master. Henry Forbes",male,,0,0,347466,13.5865,,S
528,1,1,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",female,,0,0,S.O./P.P. 3,23.9255,,C
529,0,1,"Fahlstrom, Mr. Arne Jonas",male,28.27,4,0,113505,156.3969,C95,C
530,0,1,"Lefebre, Miss. Jeannie",female,,0,0,364498,104.6108,,S
531,0,1,"Coleff, Mr. Satio",female,34.96,0,0,113804,15.5551,C82,S
532,0,1,"Flynn, Mr. John",male,30.53,1,0,W./C. 6608,39.4868,,S
533,0,1,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,55.1,3,0,PC 17592,27.8403,B51 B53 B55,C
534,0,1,"Cherry, Miss. Gladys",male,28.84,0,0,36947,26.1563,,S
535,0,2,"Taussig, Mr. Emil",female,43.53,0,0,323592,153.8944,,S
536,1,1,"Mack, Mrs. (Mary)",male,17.02,0,0,2659,21.4965,,S
537,0,2,"Hunt, Mr. George Henry",male,30.43,1,0,A/S 2816,177.1632,T,S
538,1,2,"Lurette, Miss. Elise",male,,0,0,19950,185.5004,C124,C
539,1,1,"Richards, Mrs. Sidney (Emily Hocking)",male,,0,2,PC 17582,33.0317,E49,S
540,1,2,"Svensson, Mr. Johan",male,0.93,0,0,36209,31.9268,,S
541,0,1,"Nicholls, Mr. Joseph Charles",female,,0,0,16988,22.4161,E17,S
542,0,1,"Johnson, Miss. Eleanor Ileen",male,21.64,0,0,W./C. 6609,26.5829,,S
543,0,3,"Bissette, Miss. Amelia",male,35.08,0,0,29108,106.4795,,C
544,1,1,"Allison, Miss. Helen Loraine",male,,0,0,2661,8.7337,,S
545,0,1,"Carter, Mr. William Ernest",male,37.9,0,0,F.C.C. 13529,12.6625,,S
546,1,1,"Slabenoff, Mr. Petco",male,42.02,0,1,367655,27.6951,,S
547,1,1,"Pasic, Mr. Jakob",female,31.61,0,0,315090,8.9298,E50,Q
548,1,2,"Coxon, Mr. Daniel",male,20.83,0,0,368323,8.1773,F33,
549,1,3,"Samaan, Mr. Youssef",female,41.57,0,0,13049,29.2357,D,C
550,0,2,"Stankovic, Mr. Ivan",female,4.4,0,0,371110,7.1381,,S
551,0,2,"Goldschmidt, Mr. George B",female,28.18,0,0,SOTON/OQ 392090,34.5801,,S
552,1,2,"Richards, Master. George Sibley",male,,1,0,6563,14.1755,,S
553,1,1,"Foreman, Mr. Benjamin Laventall",female,20.96,0,0,343275,19.5821,,S
554,0,2,"Pickard, Mr. Berk (Berk Trembisky)",female,,1,0,248731,27.6767,E33,S
555,0,1,"Toomey, Miss. Ellen",male,18.52,0,0,3101276,26.1946,,S
556,1,1,"Sage, Mr. George John Jr",male,,0,1,17421,27.1736,,S
557,1,2,"Harris, Mr. George",female,41.71,0,2,324669,20.1295,B69,S
558,0,1,"Svensson, Mr. Johan",female,17.76,0,0,230136,29.0843,E50,C
559,0,1,"Meyer, Mr. August",male,20.56,0,0,239865,19.7455,F38,S
560,0,1,"Barbara, Miss. Saiide",female,64.62,0,0,STON/O 2. 3101269,27.7919,G6,C
561,0,3,"Douglas, Mr. Walter Donald",male,5.62,2,0,PC 17593,7.7678,,S
562,0,2,"Larsson, Mr. Bengt Edvin",female,42.73,0,0,C.A. 29178,14.777,,S
563,1,3,"Spencer, Mrs. William Augustus (Marie Eugenie)",male,26.14,1,0,1601,14.4994,,S
564,1,1,"Olsen, Mr. Henry Margido",female,37.43,0,0,330979,9.0016,,S
565,1,3,"Lines, Miss. Mary Conover",female,25.98,0,0,SOTON/O.Q. 392087,16.3186,,S
566,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",female,36.76,0,0,36928,9.8384,A10,C
567,1,1,"Crease, Mr. Ernest James",female,4.64,1,0,SOTON/OQ 392082,8.4527,B39,S
568,1,1,"Meyer, Mr. Edgar Joseph",female,16.8,0,0,27042,36.261,,S
569,0,2,"Moubarek, Master. Halim Gonios (""William George"")",male,,1,0,349244,23.9654,,S
570,1,1,"Hegarty, Miss. Hanora ""Nora""",female,29.96,1,0,364511,13.9623,,C
571,1,2,"Bazzani, Miss. Albina",female,29.26,0,0,16966,17.095,,S
572,1,2,"Ford, Mrs. Edward (Margaret Ann Watson)",male,19.03,1,0,19947,9.4817,,S
573,1,1,"Wheadon, Mr. Edward H",male,,0,0,113501,85.2419,,S
574,1,1,"Dooley, Mr. Patrick",female,,1,2,2672,17.4183,,C
575,0,1,"Laroche, Mr. Joseph Philippe Lemercier",female,43.93,0,0,239853,13.0974,,S
576,1,1,"Jansson, Mr. Carl Olof",female,,3,2,17421,31.0821,T,Q
577,1,2,"Isham, Miss. Ann Elizabeth",female,30.98,1,0,113781,30.9202,,S
578,0,1,"Ponesell, Mr. Martin",female,17.11,0,0,1601,193.057,,S
579,0,3,"Behr, Mr. Karl Howell",female,,1,1,35273,30.452,B28,S
580,0,3,"Harris, Mr. George",female,,1,0,364511,38.1118,,S
581,0,2,"Fischer, Mr. Eberhard Thelander",male,1.08,0,0,2629,13.2764,,S
582,0,3,"Carlsson, Mr. Frans Olof",female,18.45,0,0,C.A. 2673,9.9515,,S
583,0,2,"Cumings, Mrs. John Bradley (Florence Briggs Thayer)",male,17.29,0,1,11767,6.6951,,Q
584,1,1,"Lewy, Mr. Ervin G",female,30.72,3,1,28425,262.0148,C2,C
585,0,1,"Crosby, Capt. Edward Gifford",male,40.19,1,0,347466,66.661,B28,S
586,1,3,"Harper, Mr. Henry Sleeper",male,21.84,5,0,367230,47.6865,E58,Q
587,1,3,"Behr, Mr. Karl Howell",male,20.95,0,0,C.A. 33112,9.8211,,S
588,0,1,"Johnston, Miss. Catherine Helen ""Carrie""",male,,0,0,230136,178.5269,E10,S
589,0,1,"Jansson, Mr. Carl Olof",female,,0,1,PC 17485,228.7958,C124,S
590,0,1,"McKane, Mr. Peter David",male,,0,0,113776,7.272,,S
591,1,3,"Hewlett, Mrs. (Mary D Kingcome) ",male,,0,0,111426,13.7586,A23,S
592,1,2,"Young, Miss. Marie Grice",male,17.28,0,0,C.A. 33112,6.3114,,S
593,0,1,"Andersson, Mr. Anders Johan",male,,1,0,243847,8.7052,,S
594,1,1,"Fox, Mr. Stanley Hubert",female,,0,0,345773,186.5393,B78,S
595,1,1,"Keefe, Mr. Arthur",female,3.98,0,0,372622,11.17,B49,
